com_fosnr,Address,Date,Consumption_Base_Load_kWh,Consumption_Cooking_Lighting_etc_kWh,Consumption_EV_Charging_kWh,Consumption_Heat_Pump_kWh,Grid_Feed_In_PV_kWh,Grid_Import_Total_kWh,PV_Production_kWh,Self_Consumption_PV_kWh,is_grid_disturbance,is_price_spike_response
4001,Wynemattestrasse 17,2020-08-10,4.23,8.3705,0,2.1206,19.2903,7.6952,26.3162,7.0258,0,0
4001,Wynemattestrasse 17,2020-08-11,4.054,8.4345,0,2.1687,24.964199999999998,7.9473,31.674,6.71,0,0
4001,Wynemattestrasse 17,2020-08-12,3.984,10.4973,0,2.3346,17.8102,10.546,24.080000000000002,6.27,0,0
4001,Wynemattestrasse 17,2020-08-13,3.739,5.8125,0,2.454,18.889400000000002,6.9478,23.9469,5.0576,0,0
4001,Wynemattestrasse 17,2020-08-14,3.68,10.7269,0,2.948,18.0401,10.5949,24.8001,6.7601,0,0
4001,Wynemattestrasse 17,2020-08-15,4.388,8.8483,0,2.9633,18.3996,8.6261,25.9733,7.573799999999999,0,0
4001,Wynemattestrasse 17,2020-08-16,3.424,9.2602,0,3.1823,22.0456,10.188,27.7236,5.6781,0,0
4001,Wynemattestrasse 17,2020-08-17,3.916,10.0059,0,3.2316,20.4511,11.7337,25.871199999999998,5.4202,0,0
4001,Wynemattestrasse 17,2020-08-18,4.066,6.7897,0,3.7616,14.6558,9.9108,19.3619,4.7062,0,0
4001,Wynemattestrasse 17,2020-08-19,4.053,8.8861,0,4.3067,15.574300000000001,10.9199,21.9002,6.3261,0,0
4001,Wynemattestrasse 17,2020-08-20,4.405,8.72,0,4.2675,15.4006,11.4474,21.3458,5.9452,0,0
4001,Wynemattestrasse 17,2020-08-21,4.222,9.9017,0,4.9197,10.172,11.7922,17.4227,7.2509999999999994,0,0
4001,Wynemattestrasse 17,2020-08-22,3.987,6.9333,0,5.0042,9.926400000000001,9.5486,16.3025,6.3762,0,0
4001,Wynemattestrasse 17,2020-08-23,3.727,7.9691,0,5.897,15.3293,12.2504,20.6719,5.3425,0,0
4001,Wynemattestrasse 17,2020-08-24,4.183,9.8261,0,5.5837,13.9503,12.825700000000001,20.7176,6.7671,0,0
4001,Wynemattestrasse 17,2020-08-25,4.267,9.2172,0,6.373,8.6857,13.7569,14.7858,6.1002,0,0
4001,Wynemattestrasse 17,2020-08-26,3.925,9.0456,0,6.5731,6.3708,13.4923,12.4218,6.0513,0,0
4001,Wynemattestrasse 17,2020-08-27,3.922,7.8633,0,6.9408,5.042,13.1838,10.5841,5.5421000000000005,0,0
4001,Wynemattestrasse 17,2020-08-28,4.1290000000000004,7.7073,0,7.3434,5.2753,13.8633,10.5913,5.3158,0,0
4001,Wynemattestrasse 17,2020-08-29,4.045,8.8875,0,7.36,6.9421,13.8018,13.4326,6.4905,0,0
4001,Wynemattestrasse 17,2020-08-30,4.113,10.417,0,7.4514,4.586,15.2352,11.3317,6.7458,0,0
4001,Wynemattestrasse 17,2020-08-31,3.939,7.5514,0,8.5692,8.8119,14.9663,13.9056,5.0934,0,0
4001,Wynemattestrasse 17,2020-09-01,4.114,7.4418,0,8.3769,4.5082,14.3459,10.0951,5.5867000000000004,0,0
4001,Wynemattestrasse 17,2020-09-02,3.962,7.040900000000001,0,8.5775,5.8421,14.7879,10.634500000000001,4.7926,0,0
4001,Wynemattestrasse 17,2020-09-03,3.814,8.2891,0,8.5367,2.5061,15.7725,7.3732999999999995,4.8671999999999995,0,0
4001,Wynemattestrasse 17,2020-09-04,3.683,9.2182,0,8.2814,2.9979999999999998,15.8602,8.3203,5.3224,0,0
4001,Wynemattestrasse 17,2020-09-05,4.138,9.1366,0,9.8458,1.3233,17.6353,6.808,5.4848,0,0
4001,Wynemattestrasse 17,2020-09-06,4.376,6.9386,0,11.0913,1.3215,17.0889,6.6386,5.3173,0,0
4001,Wynemattestrasse 17,2020-09-07,3.9,8.3008,0,11.4931,1.0655000000000001,19.7749,4.9846,3.919,0,0
4001,Wynemattestrasse 17,2020-09-08,3.936,8.0994,0,11.4304,1.1738,19.2407,5.3993,4.2257,0,0
4001,Wynemattestrasse 17,2020-09-09,4.101,9.7723,0,11.6022,0.8483999999999999,20.8671,5.4567,4.6084,0,0
4001,Wynemattestrasse 17,2020-09-10,4.109,8.2387,0,11.0535,0.2236,19.734,3.8914,3.6678,0,0
4001,Wynemattestrasse 17,2020-09-11,3.741,10.7141,0,12.576699999999999,0.2041,23.5149,3.7207,3.5166,0,0
4001,Wynemattestrasse 17,2020-09-12,3.65,7.7769,0,14.3902,0.1304,23.118,2.8291,2.6986,0,0
4001,Wynemattestrasse 17,2020-09-13,4.481,8.1826,0,14.4375,0,24.89,2.2112,2.2112,0,0
4001,Wynemattestrasse 17,2020-09-14,4.152,9.4594,0,13.8843,0,25.3415,2.1543,2.1543,0,0
4001,Wynemattestrasse 17,2020-09-15,3.399,8.9953,0,15.8191,0,26.8453,1.3677,1.3677,0,0
4001,Wynemattestrasse 17,2020-09-16,4.245,8.5602,0,15.434,0,26.89,1.3494,1.3494,0,0
4001,Wynemattestrasse 17,2020-09-17,4.002,7.500900000000001,0,15.3636,0,26.261499999999998,0.6049,0.6049,0,0
4001,Wynemattestrasse 17,2020-09-18,4.248,7.6937,0,16.6859,0,28.0809,0.5472,0.5472,0,0
4001,Wynemattestrasse 17,2020-09-19,3.916,8.7723,0,16.1203,0,28.4022,0.4064,0.4064,0,0
4001,Wynemattestrasse 17,2020-09-20,3.797,9.4428,0,16.8466,0,29.726399999999998,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-21,4.312,8.1011,0,17.5356,0,29.5885,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-22,3.82,7.4830000000000005,0,16.4408,0,27.3841,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-23,4.288,9.4131,0,19.0601,0,32.4014,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-24,4.197,8.8571,0,18.833,0,31.5273,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-25,4.32,5.6322,0,19.2285,0,28.8206,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-26,3.662,7.9331,0,19.4245,0,30.66,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-27,3.998,8.499,0,21.747,0,33.884100000000004,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-28,3.857,7.5966000000000005,0,21.5294,0,32.6229,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-29,3.58,9.0543,0,21.881,0,34.1557,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-09-30,4.039,6.3383,0,21.4251,0,31.4427,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-01,3.957,7.9166,0,22.4679,0,33.9816,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-02,3.5460000000000003,8.8759,0,23.292,0,35.3536,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-03,4.314,7.0264999999999995,0,23.311799999999998,0,34.2924,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-04,4.288,9.843,0,24.4204,0,38.1916,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-05,4.174,8.6472,0,25.608,0,38.0694,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-06,4.007,8.6237,0,25.0757,0,37.3468,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-07,3.734,10.4315,0,26.565,0,40.3709,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-08,4.076,5.8848,0,25.3707,0,34.972,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-09,3.878,9.5046,0,23.9791,0,37.0015,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-10,4.066,5.7374,0,29.0567,0,38.5004,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-11,3.893,7.5178,0,30.221800000000002,0,41.2727,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-12,3.781,7.7908,0,29.0091,0,40.2206,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-13,3.738,7.6299,0,29.439600000000002,0,40.4471,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-14,3.856,6.046,0,31.5271,0,41.0691,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-15,3.597,9.5699,0,27.5883,0,40.3952,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-16,3.637,7.2981,0,31.2124,0,41.7877,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-17,3.678,10.5384,0,30.967399999999998,0,44.8235,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-18,3.656,7.0927999999999995,0,32.2441,0,42.6327,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-19,3.6270000000000002,8.0444,0,38.262,0,49.5737,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-20,3.83,8.0696,0,29.813,0,41.3524,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-21,3.675,9.8469,0,33.7884,0,46.9503,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-22,3.763,7.4719,0,34.9721,0,45.8469,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-23,4.017,6.046,0,34.7785,0,44.4815,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-24,3.8965,7.6848,0,35.0268,0,46.2481,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-25,3.5472,7.8486,0,35.1568,0,46.1924,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-26,3.495,9.7603,0,32.5623,0,45.4579,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-27,3.737,7.7518,0,38.6276,0,49.7566,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-28,4.026,6.8595,0,37.3582,0,47.8835,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-29,3.945,8.185599999999999,0,43.6028,0,55.3733,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-30,4.186,9.3405,0,38.7179,0,51.8843,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-10-31,4.313,6.8361,0,40.366,0,51.1551,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-01,3.8169999999999997,9.6891,0,40.4041,0,53.5505,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-02,3.878,6.1971,0,37.72,0,47.4351,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-03,3.834,9.3017,0,42.0338,0,54.8091,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-04,4.043,9.4654,0,42.3715,0,55.5197,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-05,3.592,7.3961,0,49.4433,0,60.071799999999996,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-06,3.607,7.986,0,47.51,0,58.7435,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-07,3.944,11.3676,0,50.3827,0,65.3344,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-08,3.766,10.0537,0,44.5569,0,58.0161,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-09,3.5180000000000002,8.792,0,46.1427,0,58.0925,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-10,3.869,8.4496,0,44.083400000000005,0,56.0416,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-11,4.094,6.6062,0,49.3014,0,59.641,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-12,3.563,6.3484,0,43.8401,0,53.3919,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-13,3.721,6.845,0,53.6982,0,63.9039,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-14,4.11,8.7005,0,56.817,0,69.2675,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-15,3.8280000000000003,9.7007,0,47.8664,0,61.0351,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-16,3.988,9.7403,0,47.0506,0,60.4186,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-17,3.95,8.2224,0,49.3712,0,61.1836,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-18,4.025,7.4558,0,48.4528,0,59.5732,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-19,3.792,8.389,0,51.1397,0,62.9609,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-20,3.921,8.0782,0,51.6274,0,63.2667,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-21,4.1401,8.9131,0,52.6259,0,65.3188,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-22,3.691,9.1848,0,52.7094,0,65.2254,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-23,3.919,10.1191,0,53.6634,0,67.3419,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-24,3.471,7.7862,0,52.3855,0,63.2827,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-25,3.7560000000000002,9.3638,0,49.8839,0,62.643699999999995,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-26,3.372,9.1958,0,56.4093,0,68.6173,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-27,3.426,7.0686,0,54.0362,0,64.1707,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-28,3.756,8.0253,0,54.5089,0,65.9303,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-29,3.266,6.503699999999999,0,59.3837,0,68.7935,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-11-30,3.26,8.663,0,57.0041,0,68.56700000000001,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-01,3.712,8.8877,0,53.265,0,65.5049,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-02,3.892,8.9448,0,57.4142,0,69.8909,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-03,3.721,7.5588,0,56.3117,0,67.2317,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-04,3.802,8.700800000000001,0,58.5319,0,70.6746,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-05,4.0120000000000005,10.1487,0,61.721199999999996,0,75.5218,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-06,3.62,10.845699999999999,0,58.3181,0,72.4237,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-07,3.665,8.2983,0,62.0094,0,73.6128,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-08,3.253,8.6722,0,61.5071,0,73.0724,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-09,3.47,8.1611,0,63.3593,0,74.6303,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-10,3.497,9.3291,0,58.989599999999996,0,71.4556,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-11,3.814,8.6776,0,55.2672,0,67.3986,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-12,3.591,6.7431,0,59.7317,0,69.706,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-13,3.851,9.114,0,58.9184,0,71.5235,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-14,3.768,9.439,0,67.6656,0,80.5124,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-15,3.466,9.2266,0,60.4689,0,72.8018,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-16,3.699,8.3702,0,62.7887,0,74.4981,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-17,3.817,9.7048,0,63.2196,0,76.3811,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-18,3.465,8.0598,0,61.6504,0,72.8151,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-19,4.0516,8.4409,0,71.3367,0,83.4692,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-20,3.38,8.6333,0,63.7165,0,75.3697,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-21,3.808,7.4136,0,58.8258,0,69.68769999999999,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-22,3.658,9.3878,0,64.5468,0,77.2326,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-23,3.5380000000000003,6.9286,0,69.7807,0,79.887199999999993,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-24,3.737,9.6482,0,65.9729,0,78.9981,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-25,3.771,7.632099999999999,0,70.1199,0,81.1631,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-26,1.7999999999999998,0,0,6.3818,0,7.8218,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-27,1.7999999999999998,0,0,6.2197,0,7.6597,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-28,1.7999999999999998,0,0,6.1854,0,7.6254,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-29,1.7999999999999998,0,0,6.3790000000000004,0,7.819,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-30,1.7999999999999998,0,0,6.1611,0,7.6011,0.36,0.36,0,0
4001,Wynemattestrasse 17,2020-12-31,1.7999999999999998,0,0,6.9987,0,8.4387,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-01,1.7999999999999998,0,0,6.2315,0,7.6715,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-02,1.7999999999999998,0,0,6.8485,0,8.2885,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-03,3.958,9.0561,0,65.4083,0,78.0626,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-04,3.316,7.7065,0,68.5524,0,79.2146,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-05,3.8400000000000003,8.472,0,73.0525,0,85.0041,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-06,3.309,6.1317,0,70.2989,0,79.3796,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-07,3.6630000000000003,8.9949,0,70.9877,0,83.2855,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-08,3.441,9.6331,0,68.973,0,81.6871,0.36,0.36,1,0
4001,Wynemattestrasse 17,2021-01-09,3.798,10.1303,0,66.9836,0,80.5522,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-10,3.079,8.1086,0,69.1155,0,79.9431,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-11,3.451,7.7682,0,72.0539,0,82.9132,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-12,2.757,7.4277,0,70.0367,0,79.8612,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-13,4.103,8.235100000000001,0,76.2952,0,88.2726,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-14,3.864,8.3511,0,63.3739,0,75.2291,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-15,3.745,8.4137,0,66.1899,0,77.9884,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-16,4.023,7.4134,0,67.3204,0,78.3972,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-17,3.743,6.5555,0,61.0165,0,70.9549,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-18,3.073,8.4256,0,65.2882,0,76.4267,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-19,3.578,8.639899999999999,0,62.5901,0,74.4478,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-20,3.527,8.1087,0,67.63,0,78.906,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-21,3.4,7.2551,0,71.253,0,81.5483,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-22,3.83,7.8528,0,68.7987,0,80.1214,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-23,3.398,7.984,0,75.114,0,86.1358,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-24,3.319,8.5351,0,70.233,0,81.7271,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-25,3.495,7.4045,0,64.6153,0,75.1548,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-26,3.524,11.1434,0,68.3319,0,82.6397,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-27,3.736,10.0909,0,63.8681,0,77.3352,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-28,3.502,9.5194,0,63.1947,0,75.8559,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-29,3.204,7.7766,0,70.3991,0,81.0198,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-30,3.702,9.4667,0,67.2673,0,80.0756,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-01-31,4.122,10.1464,0,69.199,0,83.1074,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-01,3.734,8.962,0,79.0918,0,91.4278,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-02,3.515,6.9227,0,75.6968,0,85.77459999999999,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-03,3.479,8.5146,0,66.7842,0,78.4177,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-04,3.906,8.8011,0,68.8744,0,81.2213,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-05,3.157,9.6105,0,69.8083,0,82.1555,0.42,0.42,0,0
4001,Wynemattestrasse 17,2021-02-06,3.568,7.4361,0,75.166,0,85.81,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-07,3.364,8.5321,0,66.3591,0,77.8955,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-08,3.743,6.7713,0,114.7093,0,125.1872,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-09,3.359,7.6364,0,121.2159,0,132.1752,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-10,3.004,8.536900000000001,0,124.3389,0,135.8441,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-11,3.565,8.2768,0,106.2332,0,118.0389,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-12,3.832,8.1678,0,115.9303,0,127.8937,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-13,3.724,8.3958,0,131.1088,0,143.1927,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-14,3.436,8.9317,0,109.3881,0,121.7197,0.036000000000000004,0.036000000000000004,0,0
4001,Wynemattestrasse 17,2021-02-15,3.325,7.1533,0,62.9892,0,73.1074,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-16,3.628,8.7627,0,65.2408,0,77.2717,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-17,3.393,7.7956,0,61.0683,0,71.8968,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-18,3.185,6.9312,0,70.2519,0,80.0079,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-19,3.353,10.179,0,64.5511,0,77.7229,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-20,3.6926,8.3841,0,66.6707,0,78.3874,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-21,3.716,8.6282,0,62.8201,0,74.8041,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-22,3.368,9.2221,0,59.8737,0,72.1038,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-23,3.326,8.9373,0,65.2935,0,77.1971,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-24,2.852,8.637,0,54.8924,0,66.0212,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-25,3.067,7.757,0,59.7343,0,70.1983,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-26,3.441,9.156600000000001,0,67.2082,0,79.4457,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-27,3.538,10.7731,0,59.312000000000005,0,73.2628,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-02-28,3.311,8.9732,0,56.7003,0,68.6245,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-01,3.499,8.5724,0,57.9727,0,69.6839,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-02,2.992,8.7566,0,56.4601,0,67.8485,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-03,3.575,10.7594,0,61.8147,0,75.7895,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-04,3.146,9.658900000000001,0,59.7732,0,72.2177,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-05,3.404,7.1637,0,65.0895,0,75.2969,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-06,4.3582,8.1756,0,60.948299999999996,0,73.1222,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-07,3.338,7.3192,0,56.9683,0,67.2657,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-08,3.426,8.2961,0,52.3157,0,63.6774,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-09,3.322,7.2132000000000005,0,51.0748,0,61.2499,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-10,3.065,8.104000000000001,0,62.3313,0,73.1406,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-11,3.024,6.3011,0,61.0463,0,70.0112,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-12,3.34,7.0887,0,56.7749,0,66.8437,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-13,2.984,9.7045,0,53.5665,0,65.8951,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-14,3.162,9.0942,0,58.0528,0,69.9491,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-15,3.306,8.2746,0,54.4475,0,65.6675,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-16,3.566,10.1941,0,53.1314,0,66.5313,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-17,3.242,7.0558,0,53.6226,0,63.5607,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-18,3.31,8.1736,0,53.54,0,64.6633,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-19,3.163,8.2369,0,55.4441,0,66.4839,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-20,3.412,9.1625,0,63.4125,0,75.6271,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-21,3.418,9.1021,0,50.6056,0,62.7652,0.36,0.36,0,0
4001,Wynemattestrasse 17,2021-03-22,3.473,10.5708,0,52.0441,0,65.678,0.4093,0.4093,0,0
4001,Wynemattestrasse 17,2021-03-23,3.488,9.0663,0,46.7156,0,58.6456,0.6241,0.6241,0,0
4001,Wynemattestrasse 17,2021-03-24,3.496,9.6832,0,47.7427,0,59.9896,0.9323,0.9323,0,0
4001,Wynemattestrasse 17,2021-03-25,3.579,6.4235,0,45.638799999999996,0,54.5216,1.1199999999999999,1.1199999999999999,0,0
4001,Wynemattestrasse 17,2021-03-26,3.691,9.3089,0,49.4867,0,61.0012,1.4857,1.4857,0,0
4001,Wynemattestrasse 17,2021-03-27,3.487,8.4048,0,46.6688,0,56.465,2.0954,2.0954,0,0
4001,Wynemattestrasse 17,2021-03-28,3.081,9.1549,0,48.5087,0,58.268,2.4767,2.4767,0,0
4001,Wynemattestrasse 17,2021-03-29,3.348,9.6052,0,46.6187,0,56.5961,2.9755,2.9755,0,0
4001,Wynemattestrasse 17,2021-03-30,3.446,7.2334,0,52.1093,0,59.5326,3.2561,3.2561,0,0
4001,Wynemattestrasse 17,2021-03-31,3.39,7.518,0,43.6527,0.1006,49.6924,4.9689,4.8682,0,0
